OID_,POU_INDEX,POU_ID,IDU_ID,IDU_WW2100,WRIS_ID,AREA_POU,PERCENT_POU,AREA_IDU,PERCENT_IDU,USECODE,PERMITCODE,XCOORD,YCOORD,CERTIFICATE
835,835,97854,31315,31315,109566,377408.992715227010194,19.736655477420317,75823.042518998496234,98.239150208648951,16,2,508972.212100000120699,4877928.126299999654293,-99
836,836,75169,34983,34983,90242,6462.391293770790071,43.932374813380768,185675.469686400989303,1.529056029793152,16,2,503134.969800000078976,4883098.357499999925494,-99
837,837,75169,35707,35707,90242,6462.391293770790071,56.067603237516714,867322.918545242049731,0.417757657819603,16,2,503927.053600000217557,4883508.654200000688434,-99
838,838,74441,31949,31949,89624,15000.101334672699522,91.498606474115363,62050.063557387999026,22.119048561871367,16,2,508953.094600000418723,4879176.464700000360608,-99
839,839,74441,32013,32013,89624,15000.101334672699522,8.501388030228098,48529.703312676996575,2.627703720279774,16,2,509010.204699999652803,4879337.651000000536442,-99
840,840,130951,39163,39163,135254,3.715141194239020,99.879690465619149,50953.563406693800061,0.007282457353472,1024,4,551348.384200000204146,4888760.574300000444055,-99
841,841,130951,39223,39223,135254,3.715137368452050,99.879793315095071,42185.251723394801957,0.008796134604843,1024,4,550871.678500000387430,4888849.733100000768900,-99
842,842,130951,39457,39457,135254,3.715149786382800,99.879706689103344,53541.064191760800895,0.006930532229262,1024,4,552206.048700000159442,4889135.972899999469519,-99
843,843,130951,39531,39531,135254,3.715142124666030,99.879894657876889,57294.258655097401061,0.006476530332375,1024,4,551299.066700000315905,4889064.635399999096990,-99
844,844,130951,39546,39546,135254,3.715138310171890,99.879768012962003,108349.311406068998622,0.003424730141250,1024,4,551124.848600000143051,4889002.706700000911951,-99
845,845,130951,39588,39588,135254,3.715153626688230,99.879603447178638,86935.848461641202448,0.004268297572810,1024,4,552851.431499999947846,4889218.485999999567866,-99
846,846,130951,39605,39605,135254,3.715145926731660,99.879792423823346,116354.144358296005521,0.003189125802374,1024,4,551665.056900000199676,4889222.528000000864267,-99
847,847,130951,39695,39695,135254,3.715150526698620,99.879686792037688,20177.291186844300682,0.018390380926547,1024,4,552194.589999999850988,4889559.090099999681115,-99
848,848,130951,39900,39900,135254,3.715142958525630,99.879872241892372,115609.504105654996238,0.003209666946749,1024,4,551358.238099999725819,4889576.774100000038743,-99
849,849,130951,39901,39901,135254,3.715162159103400,99.879610516007205,167181.897761950996937,0.002219552202855,1024,4,553452.589800000190735,4889470.404200000688434,-99
850,850,130951,39903,39903,135254,3.715154396119770,99.879582762826431,40102.840422611399845,0.009252912438958,1024,4,552564.964800000190735,4889709.071799999102950,-99
851,851,130951,40012,40012,135254,3.715158258625780,99.879478931883341,186130.188689828006318,0.001993594234406,1024,4,552866.485299999825656,4889684.573400000110269,-99
852,852,130951,40021,40021,135254,3.715143702541320,99.879870273730262,136825.762534286011942,0.002711975173280,1024,4,551102.696999999694526,4889648.981200000271201,-99
853,853,130951,40514,40514,135254,3.715147415729270,99.879770427925990,599762.744456022046506,0.000618691431602,1024,4,551909.888100000098348,4889960.567600000649691,-99
854,854,130951,41902,41902,135254,3.715140039973060,99.879950688993347,3057777.195682019926608,0.000121352204640,1024,4,550186.916400000452995,4891339.180500000715256,-99
855,855,79512,33718,33718,93938,2546.104934238289843,51.208047226239984,32955.627114270100719,3.956260982786176,16,2,522708.875799999572337,4881554.600800000131130,-99
856,856,79512,33906,33906,93938,2546.104934238289843,43.410500819687634,31665.752318300601473,3.490448899610848,16,2,522761.933899999596179,4881683.434699999168515,-99
857,857,79512,34259,34259,93938,2546.104934238289843,5.381519734875326,50001.221765768597834,0.274031582965184,16,2,522557.870600000023842,4881537.054400000721216,-99
858,858,92177,36362,36362,104618,481991.195037033990957,0.021998968678674,32707.337649918801617,0.324187474887392,16,2,494325.231100000441074,4885016.165300000458956,-99
859,859,92177,36367,36367,104618,481991.195037033990957,0.076620982596337,32175.741125813401595,1.147778968699255,16,2,493747.863300000317395,4885001.391200000420213,-99
860,860,92177,36737,36737,104618,481991.195037033990957,0.021399476763257,32835.691220198699739,0.314120367045743,16,2,494541.626600000075996,4885033.423900000751019,-99
861,861,92177,36773,36773,104618,481991.195037033990957,16.561780916544588,81690.836383153698989,97.717601255372273,16,2,494018.259600000455976,4885115.404699999839067,-99
862,862,92177,37233,37233,104618,481991.195037033990957,44.722228919563470,216944.502797600987833,99.360529000223963,16,2,493954.666199999861419,4885349.261700000613928,-99
863,863,92177,37235,37235,104618,481991.195037033990957,0.008084311869131,35128.394928089503082,0.110923574698792,16,2,493232.432199999690056,4885733.311300000175834,-99
864,864,67215,30180,30180,83371,71917.752805557800457,40.924137313945828,29993.835626338601287,98.125895860433431,16,2,513909.494599999859929,4876784.389299999922514,-99
865,865,67215,30206,30206,83371,71917.752805557800457,0.330549268479983,133489.506405413005268,0.178084114779807,16,2,513725.477599999867380,4876595.868499999865890,-99
866,866,67215,30210,30210,83371,71917.752805557800457,6.083034181322441,23030.147749826901418,18.995889792474046,16,2,514045.146900000050664,4876903.992900000885129,-99
867,867,67215,30453,30453,83371,71917.752805557800457,52.186570773209382,158179.622594618005678,23.727082130268776,16,2,514002.070600000210106,4877039.535299999639392,-99
868,868,82277,39127,39127,96243,16927.059889387201110,100.000000000000000,105782.174794919003034,16.001807414343549,16,2,537274.850800000131130,4888583.887800000607967,-99
869,869,75171,33799,33799,90244,5997.739996533960039,100.000000000000000,423148.477076417009812,1.417407912696049,16,2,519297.243800000287592,4880928.908600000664592,-99
870,870,74442,32829,32829,89625,14050.480363416700129,73.416422890384240,308098.521341099985875,3.348071920902252,16,2,509170.327100000344217,4879931.067299999296665,-99
871,871,75270,32249,32249,90335,28773.415703064398258,99.670532937740504,28678.609555763898243,100.000025175111389,16,2,514239.184999999590218,4879181.539000000804663,-99
872,872,75272,32285,32285,90337,11481.416132823500448,86.720457336142886,30545.947807003998605,32.595932664977617,16,2,513510.038300000131130,4879301.909700000658631,-99
873,873,75271,32301,32301,90336,6894.839114403899657,32.203928839497188,93468.320991732398397,2.375573946810121,16,2,514446.797500000335276,4879337.953900000080466,-99
874,874,81718,34750,34750,95760,3191.215994219210188,18.015873925619694,138732.184056631987914,0.414413896906613,16,2,522584.098100000061095,4882224.806299999356270,-99
875,875,78631,31917,31917,93172,67440.620862867799588,2.906202375662939,22956.129984254501323,8.537854276930945,16,2,509271.682599999941885,4879115.838300000876188,-99
876,876,78631,32260,32260,93172,67440.620862867799588,1.040902573830368,27070.503628143600508,2.593195782434400,16,2,509428.858500000089407,4879237.420399999246001,-99
877,877,75267,32428,32428,90332,4906.383410808390181,24.625819854219205,77622.508218108094297,1.556555138244177,16,2,519235.530500000342727,4879725.356599999591708,-99
878,878,75267,32770,32770,90332,4906.383410808390181,75.374168807365422,61031.228969519499515,6.059431829967302,16,2,518980.727800000458956,4879817.208799999207258,-99
879,879,79287,33839,33839,93732,29699.238538714500464,67.559537266365822,72277.142024967295583,27.760738134137341,16,2,521773.397699999623001,4881421.996200000867248,-99
880,880,79287,34289,34289,93732,29699.238538714500464,19.406672706981809,103599.204666357996757,5.563396010843864,16,2,521912.087399999611080,4881719.402400000020862,-99
881,881,83334,35121,35121,97150,2353.994485599509972,100.000000000000000,117141.185700019996148,2.009536160601717,16,2,503830.599499999545515,4883201.075699999928474,-99
882,882,75501,43107,43107,90543,18550.496852472599130,99.401100896922372,216806.476169595000101,8.505003364743882,16,2,513310.213100000284612,4893395.735700000077486,-99
883,883,75501,43236,43236,90543,18550.496852472599130,0.596347102531870,39180.377440482399834,0.282348863670426,16,2,513199.287299999967217,4894542.441600000485778,-99
884,884,79415,38880,38880,93847,7048.474376283220408,56.547625175095980,446427.220110512978863,0.892809553565450,16,2,533523.947300000116229,4887882.205000000074506,-99
885,885,81727,40620,40620,95767,17212.278730621401337,68.090393839206584,101399.059531427003094,11.558202246195098,16,2,564385.813699999824166,4890844.325200000777841,-99
886,886,81727,40636,40636,95767,17212.278730621401337,28.734306489669049,26223.567272359399794,18.860244576739774,16,2,564563.996700000017881,4890919.684900000691414,-99
887,887,79513,35339,35339,93939,114601.161013621996972,74.228513795979083,85890.793520892504603,99.040578304421572,16,2,497509.724299999885261,4883444.597100000828505,-99
888,888,79513,35739,35739,93939,114601.161013621996972,17.553628629850220,71136.294594473496545,28.279041415506541,16,2,497703.076600000262260,4883361.743000000715256,-99
889,889,79513,35767,35767,93939,114601.161013621996972,0.016476613635640,137196.775428733002627,0.013762998775420,16,2,497266.950699999928474,4883634.177899999544024,-99
890,890,75273,31165,31165,90338,7505.811254850629666,1.299803074924540,44035.295164924398705,0.221551292260421,16,2,516148.388899999670684,4878307.560799999162555,-99
891,891,79417,37590,37590,93849,2088.245395707120224,79.471383003211741,292513.959358926978894,0.567343008212812,16,2,538860.567599999718368,4886536.809200000017881,-99
892,892,88106,31446,31446,101230,152901.374416601000121,15.162029932958504,23183.162621275001584,99.999092167326609,16,2,509161.292700000107288,4878518.205499999225140,-99
893,893,88106,31714,31714,101230,152901.374416601000121,83.605684015464689,128390.982509280001977,99.566369422249906,16,2,509250.421600000001490,4878322.133799999952316,-99
894,894,88106,31730,31730,101230,152901.374416601000121,0.132838947143812,30502.564060925298691,0.665886892451852,16,2,509458.552500000223517,4878470.201199999079108,-99
895,895,92178,36818,36818,104619,120513.403883274993859,0.482110417033820,85647.038709031607141,0.678374504011942,16,4,493153.047000000253320,4885307.382600000128150,-99
896,896,92178,36834,36834,104619,120513.403883274993859,85.966302608745636,105502.074736259004567,98.197990632302123,16,4,493348.987099999561906,4885337.591099999845028,-99
897,897,92178,36861,36861,104619,120513.403883274993859,0.624315318145106,75649.620920650006155,0.994563662983257,16,4,493328.928000000305474,4885597.720499999821186,-99
898,898,84538,31595,31595,98168,134294.980563154997071,0.796655985566878,147358.072905065986561,0.726033518137485,16,2,507335.191300000064075,4878654.713099999353290,-99
899,899,84538,31599,31599,98168,134294.980563154997071,45.900989639648692,62021.251005830301438,99.389683560344949,16,2,507672.670500000007451,4878751.881500000134110,-99
900,900,84538,31610,31610,98168,134294.980563154997071,0.037059103442818,30365.338910408099764,0.163899095321322,16,2,507244.416500000283122,4878816.559299999848008,-99
901,901,84538,31639,31639,98168,134294.980563154997071,47.831857423050216,66433.434505187702598,96.691950533229189,16,2,507481.695299999788404,4878895.672399999573827,-99
902,902,84538,32154,32154,98168,134294.980563154997071,3.842884438096081,975427.829595268005505,0.529080753349738,16,2,507329.252899999730289,4879284.860999999567866,-99
903,903,92548,37178,37178,104966,45834.541549442503310,6.778039167403098,154052.766695833997801,2.016635757379665,16,2,506757.278400000184774,4885646.772399999201298,-99
904,904,92548,37753,37753,104966,45834.541549442503310,10.130048619018126,44280.232001814700197,10.485630118361410,16,2,507368.024799999780953,4886417.582800000905991,-99
905,905,92548,37754,37754,104966,45834.541549442503310,82.621592366650646,37957.190562422401854,99.768258717213953,16,2,507162.985500000417233,4886378.224899999797344,-99
906,906,85286,40545,40545,98820,110272.796926597002312,81.358126684226676,90124.923209400207270,99.546139543809630,16,2,565045.312099999748170,4890746.046700000762939,-99
907,907,85286,40568,40568,98820,110272.796926597002312,8.832233618010891,112104.163698867007042,8.687947637550785,16,2,564672.331699999980628,4890789.265499999746680,-99
908,908,85286,40589,40589,98820,110272.796926597002312,0.040796316619320,62198.527094228498754,0.072328464162825,16,2,565309.387699999846518,4890859.599799999967217,-99
909,909,85286,40653,40653,98820,110272.796926597002312,9.715349314143683,52711.748262715896999,20.324477508314782,16,2,565101.856200000271201,4890979.844299999997020,-99
910,910,85286,40654,40654,98820,110272.796926597002312,0.047261407119332,63509.098384754099243,0.082061431862279,16,2,564819.997800000011921,4890977.502800000831485,-99
911,911,79703,38314,38314,94099,28109.340264725298766,0.581188744959367,41359.692381979199126,0.394994044907588,16,2,506784.017500000074506,4887177.984500000253320,-99
912,912,79703,38352,38352,94099,28109.340264725298766,0.013630514304710,27774.263140657600161,0.013794956958315,16,2,506840.497499999590218,4887497.797199999913573,-99
913,913,81739,41389,41389,95776,153206.880046559992479,14.137544747983680,24486.595504863998940,88.455298815507589,16,2,563511.267099999822676,4891926.865900000557303,-99
914,914,81739,41497,41497,95776,153206.880046559992479,12.988268286105924,21481.018587153001135,92.634902448808944,16,2,563628.187300000339746,4892140.803999999538064,-99
915,915,81739,41570,41570,95776,153206.880046559992479,3.083533680442175,114037.894885426998371,4.142645522996258,16,2,563454.015999999828637,4892066.555600000545382,-99
916,916,81739,41612,41612,95776,153206.880046559992479,42.122549663318999,77971.199099663295783,82.767284433762782,16,2,563409.940700000151992,4892179.921099999919534,-99
917,917,81739,41709,41709,95776,153206.880046559992479,12.864194508078313,21546.462648610398901,91.471307241324780,16,2,563218.242700000293553,4892541.957100000232458,-99
918,918,81739,41763,41763,95776,153206.880046559992479,5.430760524210374,61902.741704161497182,13.440921246600579,16,2,563819.942599999718368,4892011.794800000265241,-99
919,919,83977,32361,32361,97702,14924662.485402299091220,0.452851179609076,67586.510117817495484,100.000000000000000,1024,4,500917.126699999906123,4879589.587500000372529,-99
920,920,83977,32707,32707,97702,14924662.485402299091220,0.357706550906077,53386.495410905699828,100.000000000000000,1024,4,501304.495199999772012,4879670.034600000828505,-99
921,921,83977,32768,32768,97702,14924662.485402299091220,0.531083389508536,83727.802786240106798,94.666766310042760,1024,4,502136.615100000053644,4879750.278200000524521,-99
922,922,83977,32815,32815,97702,14924662.485402299091220,0.111512966185339,34522.118043162598042,48.209480686597026,1024,4,502473.540900000371039,4880012.326999999582767,-99
923,923,83977,32844,32844,97702,14924662.485402299091220,0.142029427968772,21197.412754286800919,100.000000000000000,1024,4,498287.773599999956787,4880217.893400000408292,-99
924,924,83977,33241,33241,97702,14924662.485402299091220,0.396770667917936,59244.934193584100285,99.952314630541267,1024,4,498856.011199999600649,4880277.665400000289083,-99
925,925,83977,33280,33280,97702,14924662.485402299091220,0.032317782726767,47953.432851911398757,10.058341411408056,1024,4,499240.640399999916553,4880507.387199999764562,-99
926,926,83977,33307,33307,97702,14924662.485402299091220,0.197827603848288,69006.218526454802486,42.786147115128053,1024,4,498771.089999999850988,4880434.120699999853969,-99
927,927,83977,33310,33310,97702,14924662.485402299091220,0.574027832376693,149260.033815983013483,57.397626386788637,1024,4,498086.988699999637902,4880433.086799999698997,-99
928,928,83977,33771,33771,97702,14924662.485402299091220,0.267614846180942,175563.188169083994580,22.749992734734057,1024,4,502597.396900000050664,4880371.363099999725819,-99
929,929,83977,34266,34266,97702,14924662.485402299091220,0.230610588835918,54528.128318396302348,63.119445139194255,1024,4,496819.758399999700487,4881628.188699999824166,-99
930,930,83977,34273,34273,97702,14924662.485402299091220,0.389828215385094,90007.958553203905467,64.639334514738209,1024,4,496411.043499999679625,4881578.215900000184774,-99
931,931,75275,31148,31148,90340,17378.495958749201236,99.984236595260583,113417.436407283006702,15.320180976139422,16,2,516326.237300000153482,4878230.947100000455976,-99
932,932,75275,31171,31171,90340,17378.495958749201236,0.015762235571110,34059.527627778697934,0.008042505761295,16,2,516678.668499999679625,4878322.636700000613928,-99
933,933,85125,39423,39423,98685,15812.675604879999810,44.577098295562188,43590.915398554403509,16.170415058040970,16,2,550980.729799999855459,4889021.168400000780821,-99
934,934,81837,40770,40770,95867,51617.763561093299359,47.955539889253586,25911.713174161301140,95.530453845732296,16,2,509969.230000000447035,4890521.785399999469519,-99
935,935,81837,40810,40810,95867,51617.763561093299359,4.234770823639015,44893.442839749703126,4.869071857337500,16,2,509798.024600000120699,4890760.712600000202656,-99
936,936,81839,37751,37751,95869,10925.828151523499400,100.000000000000000,172492.939307903987356,6.334072684575591,16,2,508072.419599999673665,4886266.050899999216199,-99
937,937,248964,29588,29588,194569,63325170.859445199370384,0.025709698107199,32857.191348720800306,49.549914601769643,1024,4,509065.345300000160933,4875677.425300000235438,-99
938,938,248964,29596,29596,194569,63325170.859445199370384,0.001789649811667,56734.534084916296706,1.997546678232410,1024,4,509241.347400000318885,4875646.186699999496341,-99
939,939,248964,30139,30139,194569,63325170.859445199370384,0.027576507267534,762441.941308212000877,2.290386900053017,1024,4,509731.229799999855459,4875533.988700000569224,-99
940,940,248964,30181,30181,194569,63325170.859445199370384,0.097748411333483,61899.348489321600937,100.000000000000000,1024,4,509617.133299999870360,4876627.397299999371171,-99
941,941,248964,30500,30500,194569,63325170.859445199370384,0.089673651658323,58927.148172696302936,96.366437014931094,1024,4,509623.637299999594688,4877035.663000000640750,-99
942,942,248964,30507,30507,194569,63325170.859445199370384,0.000031689500146,49117.687974964799650,0.040855811702959,1024,4,509762.017900000326335,4877106.160499999299645,-99
943,943,248964,30618,30618,194569,63325170.859445199370384,0.001387517541607,1477939.828546979930252,0.059450854287558,1024,4,510666.753999999724329,4876891.405999999493361,-99
944,944,248964,32219,32219,194569,63325170.859445199370384,0.049047926728005,32849.089572249402408,94.552646079311202,1024,4,502372.336500000208616,4878938.440400000661612,-99
945,945,248964,33687,33687,194569,63325170.859445199370384,0.010923770131592,64914.210213417602063,10.656366421745343,1024,4,498695.158900000154972,4881494.217199999839067,-99
