timeInRun,elev_m,inflow_cms,outlfow_cms
707209,476.32,25.12,30.38
707210,476.28,25,30.38
707211,476.27,28.04,30.38
707212,476.24,24.78,30.38
707213,476.2,23.65,30.38
707214,476.15,23.08,30.38
707215,476.1,22.46,30.38
707216,476.05,22.07,30.38
707217,476,21.76,30.38
707218,475.94,21.31,30.38
707219,475.88,20.91,30.38
707220,475.82,20.63,30.38
707221,475.76,20.66,30.38
707222,475.69,20.12,30.38
707223,475.63,19.9,30.38
707224,475.56,19.68,30.38
707225,475.49,19.56,30.38
707226,475.43,19.62,30.38
707227,475.36,19.77,30.38
707228,475.29,19.4,30.38
707229,475.23,19.43,30.38
707230,475.16,18.98,30.38
707231,475.08,18.53,30.38
707232,475,18.42,30.38
707233,474.92,18.2,30.38
707234,474.85,18.17,30.38
707235,474.77,17.98,30.38
707236,474.69,17.78,30.38
707237,474.61,17.44,30.38
707238,474.53,18.32,30.38
707239,474.49,23.59,30.38
707240,474.43,20.65,30.38
707241,474.35,18.76,30.38
707242,474.28,18.14,30.38
707243,474.2,17.74,30.38
707244,474.11,17.15,30.38
707245,474.02,17.04,30.38
707246,473.94,17.92,30.38
707247,473.88,20.78,30.38
707248,473.72,19.37,44.54
707249,473.54,18.1,44.54
707250,473.37,17.73,44.54
707251,473.19,17.93,44.54
707252,473.03,19.01,44.54
707253,472.85,18.47,44.54
707254,472.67,17.57,44.54
707255,472.49,17.34,44.54
707256,472.31,17.03,44.54
707257,472.12,16.95,44.54
707258,471.93,16.86,44.54
707259,471.74,16.69,44.54
707260,471.55,16.47,44.54
707261,471.35,16.33,44.54
707262,471.16,16.3,44.54
707263,470.96,16.04,44.54
707264,470.77,15.88,44.54
707265,470.57,16.19,44.54
707266,470.43,24.68,44.54
707267,470.26,21.03,44.54
707268,470.07,17.78,44.54
707269,469.87,16.87,44.54
707270,469.67,16.28,44.54
707271,469.47,16.08,44.54
707272,469.26,15.74,44.54
707273,469.05,15.68,44.54
707274,468.85,15.54,42.48
707275,468.65,15.35,42.48
707276,468.39,15.4,51.1
707277,468.08,15.89,57.88
707278,467.77,26.11,68.11
707279,467.46,20.87,62.37
707280,467.15,19.56,60.11
707281,466.84,19.93,61
707282,466.53,18.82,60.26
707283,466.22,17.91,57.88
707284,465.91,17.17,57.79
707285,465.59,16.91,58.39
707286,465.27,16.48,57.23
707287,464.96,16.34,56.33
707288,464.64,16.31,56.3
707289,464.32,16.19,56.18
707290,464.01,16.1,56.09
707291,463.69,16.58,56.57
707292,463.36,17.31,58.57
707293,463.02,32.03,74.15
707294,462.69,99.85,140.82
707295,462.35,54.51,95.34
707296,462.02,34.85,75.69
707297,461.68,28.03,68.43
707298,461.35,24.77,64.03
707299,461.01,22.81,62.79
707300,460.66,21.03,63.23
707301,460.3,21.25,62.74
707302,459.95,19.92,61.4
707303,459.59,19.47,59.53
707304,459.24,18.99,60.04
707305,458.88,19.64,59.47
707306,458.53,24.43,64.26
707307,458.18,29.73,69.56
707308,457.8,34.04,76.13
707309,457.43,28.57,70.3
707310,457.05,25.08,65.43
707311,456.68,23.84,65.2
707312,456.3,22.76,62.16
707313,455.93,22.89,63.15
707314,455.55,22.65,63
707315,455.15,23.63,65.71
707316,454.75,64.19,105.42
707317,454.35,100.99,142.21
707318,453.95,92.53,133.75
707319,453.55,104.17,144.02
707320,453.15,86.48,127.26
707321,452.75,97.86,137.21
707322,452.49,121.4,147.12
707323,452.22,116.57,143.75
707324,451.76,96.78,141.58
707325,451.16,84.36,141.58
707326,450.44,73.23,141.58
707327,450.61,157.6,141.58
707328,451.63,238.49,141.58
707329,451.7,148.27,141.58
707330,451.67,138.44,141.58
707331,452.5,181.48,99.16
707332,452.67,157.54,141.58
707333,453.35,209.44,141.58
707334,453.65,180.2,149.57
707335,453.57,145.56,153.6
707336,453.49,144.54,152.59
707337,453.22,123.19,151.57
707338,452.71,98.1,147.88
707339,452.12,83.42,141.58
707340,451.4,71.88,141.58
707341,450.58,63.87,141.58
707342,449.67,56.75,141.58
707343,448.7,52.19,141.58
707344,447.68,48.48,141.58
707345,446.6,45.7,141.58
707346,445.47,41.96,141.58
707347,444.29,40.81,141.58
707348,443.63,84.97,141.58
707349,445.04,260.89,141.58
707350,445.64,194.04,141.58
707351,445.5,129.62,141.58
707352,445.14,110.23,141.58
707353,444.68,102.34,141.58
707354,444.28,108.2,141.58
707355,444.17,131.78,141.58
707356,444.03,129.91,141.58
707357,443.59,104.06,141.58
707358,442.94,86.87,141.58
707359,442.14,76.46,141.58
707360,441.96,69.77,83.82
707361,441.96,63.03,63.03
707362,441.96,61.24,61.24
707363,441.96,53.88,53.88
707364,441.96,73.7,73.7
707365,443.17,168.3,69.16
707366,444.42,138.75,33.98
707367,446.16,185.29,33.98
707368,448.5,242.63,33.98
707369,449.77,151.59,33.98
707370,449.78,142.33,141.58
707371,449.45,110.55,141.58
707372,448.91,92.69,141.58
707373,448.26,81.27,141.58
707374,447.48,72.16,141.58
707375,446.63,65.66,141.58
707376,445.72,60.33,141.58
707377,444.71,55.13,141.58
707378,443.67,52.53,141.58
707379,442.57,51.46,141.58
707380,441.96,49.2,98.94
707381,441.96,60.34,60.33
707382,441.96,66.19,66.19
707383,441.98,142.54,141.58
707384,442.33,170.13,141.58
707385,442.15,127.15,141.58
707386,441.96,110.82,125.88
707387,441.96,114.05,114.05
707388,441.96,101.46,101.46
707389,441.96,88.47,88.47
707390,442.75,194.64,130.45
707391,446.69,479.08,141.58
707392,447.39,204.07,141.58
707393,447.48,149.96,141.58
707394,447.24,119.33,141.58
707395,446.79,101.15,141.58
707396,446.16,86.38,141.58
707397,445.49,83.27,141.58
707398,444.85,85.83,141.58
707399,444.13,80.86,141.58
