timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
719202.00,464.18,27.4,33.47,Min Flow - at Salem
719203.00,464.15,29.95,33.32,Min Flow - at Salem
719204.00,464.11,29.67,34.79,Min Flow - at Salem
719205.00,464.06,29.38,34.93,Min Flow - at Salem
719206.00,463.98,25.99,35.37,Min Flow - at Salem
719207.00,463.89,24.29,33.95,Min Flow - at Salem
719208.00,463.82,22.59,30.84,Min Flow - at Salem
719209.00,463.81,28.82,29.18,Min Flow - at Salem
719210.00,463.78,28.82,32.04,Min Flow - at Salem
719211.00,463.68,24.57,36.05,Min Flow - at Salem
719212.00,463.56,22.02,36.19,Min Flow - at Salem
719213.00,463.57,22.59,21.23,Min Flow - at Salem
719214.00,463.62,20.61,14.47,Min Flow - at Salem
719215.00,463.68,18.91,12.92,Min Flow - at Salem
719216.00,463.71,18.91,15.01,Min Flow - at Salem
719217.00,463.71,18.06,18.07,Min Flow - at Salem
719218.00,463.68,16.92,20.56,Min Flow - at Salem
719219.00,463.65,17.49,20.84,Min Flow - at Salem
719220.00,463.61,16.08,20.46,Min Flow - at Salem
719221.00,463.58,16.64,20.35,Min Flow - at Salem
719222.00,463.48,16.08,27.25,Min Flow - at Salem
719223.00,463.37,15.51,27.84,Min Flow - at Salem
719224.00,463.22,14.66,30.55,Min Flow - at Salem
719225.00,463.13,14.09,24.51,Min Flow - at Salem
719226.00,463.08,16.36,21.84,Min Flow - at Salem
719227.00,463.01,14.38,20.95,Min Flow - at Salem
719228.00,463.03,14.95,13.56,MinRelease
719229.00,463.05,13.25,11.33,MinRelease
719230.00,463.06,12.4,11.33,MinRelease
719231.00,463.08,13.53,11.33,MinRelease
719232.00,463.09,12.68,11.33,Min Flow - at Salem
719233.00,463.09,11.84,11.45,Min Flow - at Salem
719234.00,463.08,11.55,12.49,Min Flow - at Salem
719235.00,463.07,10.99,12.68,Min Flow - at Salem
719236.00,463.03,10.71,14.63,Min Flow - at Salem
719237.00,462.99,10.42,15.23,Min Flow - at Salem
719238.00,462.94,10.42,15.25,Min Flow - at Salem
719239.00,462.9,10.43,15.23,Min Flow - at Salem
719240.00,462.86,9.86,14.96,Min Flow - at Salem
719241.00,462.8,9.3,15.98,Min Flow - at Salem
719242.00,462.73,9.3,16.62,Min Flow - at Salem
719243.00,462.66,9.01,16.47,Min Flow - at Salem
719244.00,462.6,9.58,16.42,Min Flow - at Salem
719245.00,462.52,8.17,16.95,Min Flow - at Salem
719246.00,462.43,7.88,16.99,Min Flow - at Salem
719247.00,462.37,10.15,17.03,Min Flow - at Salem
719248.00,462.29,8.17,17.8,Min Flow - at Salem
719249.00,462.2,9.02,18.96,Min Flow - at Salem
719250.00,462.09,7.89,19.43,Min Flow - at Salem
719251.00,461.98,7.61,20.05,Min Flow - at Salem
719252.00,461.87,9.03,20.43,Min Flow - at Salem
719253.00,461.75,7.9,20.73,Min Flow - at Salem
719254.00,461.64,8.18,20.59,Min Flow - at Salem
719255.00,461.53,7.9,19.85,Min Flow - at Salem
719256.00,461.42,7.9,19.07,Min Flow - at Salem
719257.00,461.32,8.19,19.38,Min Flow - at Salem
719258.00,461.21,7.91,20.31,Min Flow - at Salem
719259.00,461.08,7.63,21.2,Min Flow - at Salem
719260.00,460.96,7.64,20.89,Min Flow - at Salem
719261.00,460.84,7.92,20.15,Min Flow - at Salem
719262.00,460.73,7.45,20.19,Min Flow - at Salem
719263.00,460.62,7.74,19.54,Min Flow - at Salem
719264.00,460.51,7.75,19.61,Min Flow - at Salem
719265.00,460.39,7.18,19.67,Min Flow - at Salem
719266.00,460.27,6.9,19.9,Min Flow - at Salem
719267.00,460.16,8.32,19.7,Min Flow - at Salem
719268.00,460.04,7.76,19.61,Min Flow - at Salem
719269.00,459.91,6.35,20.35,Min Flow - at Salem
719270.00,459.79,8.05,21.24,Min Flow - at Salem
719271.00,459.65,6.92,21.71,Min Flow - at Salem
719272.00,459.51,7.49,22.25,Min Flow - at Salem
719273.00,459.36,7.21,22.65,Min Flow - at Salem
719274.00,459.16,7.5,28.63,Min Flow - at Salem
719275.00,458.94,8.06,31.5,Min Flow - at Salem
719276.00,458.71,8.35,32.48,Min Flow - at Salem
719277.00,458.44,7.22,34.42,Min Flow - at Salem
719278.00,458.19,7.23,33.24,Min Flow - at Salem
719279.00,457.95,7.51,32.01,Min Flow - at Salem
719280.00,457.71,7.23,32.08,Min Flow - at Salem
719281.00,457.46,7.51,32.92,Min Flow - at Salem
719282.00,457.15,7.79,38.42,Min Flow - at Salem
719283.00,456.86,7.23,36.97,Min Flow - at Salem
719284.00,456.53,7.79,40.38,Min Flow - at Salem
719285.00,456.18,6.66,42.21,Min Flow - at Salem
719286.00,455.85,7.23,40.31,Min Flow - at Salem
719287.00,455.52,6.94,38.87,Min Flow - at Salem
719288.00,455.22,7.22,37.42,Min Flow - at Salem
719289.00,454.89,6.94,39.41,Min Flow - at Salem
719290.00,454.52,6.37,40.9,Min Flow - at Salem
719291.00,454.18,7.51,41.44,Min Flow - at Salem:Max Flow (Winter and Conservation)
719292.00,453.72,6.94,49.78,Min Flow - at Albany by Water Year Type
719293.00,453.33,6.87,44.12,Min Flow - at Albany by Water Year Type
719294.00,453.03,7.16,35.44,Min Flow - at Albany by Water Year Type
719295.00,452.77,7.16,31.84,Min Flow - at Albany by Water Year Type
719296.00,452.57,9.14,27.41,Min Flow - at Albany by Water Year Type
719297.00,452.4,8,23.58,Min Flow - at Albany by Water Year Type
719298.00,452.33,8.57,14.6,Min Flow - at Salem
719299.00,452.23,8.29,17.98,Min Flow - at Albany by Water Year Type
719300.00,452.17,10.27,16,Min Flow - at Salem
719301.00,452.03,8,20.89,Min Flow - at Salem
719302.00,451.79,7.44,29.37,Min Flow - at Salem
719303.00,451.38,7.15,44.69,Min Flow - at Salem
719304.00,451.01,6.87,39.36,Min Flow - at Salem
719305.00,450.7,7.16,35.15,Min Flow - at Salem
719306.00,450.41,7.16,33.99,Min Flow - at Salem
719307.00,450.09,7.44,35.3,Min Flow - at Salem
719308.00,449.77,7.16,34.99,Min Flow - at Salem
719309.00,449.58,7.73,24.64,Min Flow - at Salem
719310.00,449.45,8.29,19.82,Min Flow - at Salem
719311.00,449.39,8.29,13.91,Min Flow - at Salem
719312.00,449.35,9.14,12.59,Min Flow - at Salem
719313.00,449.21,8.01,19.82,Min Flow - at Salem
719314.00,449.08,7.45,18.75,Min Flow - at Salem
719315.00,448.94,7.16,18.66,Min Flow - at Salem
719316.00,448.83,6.03,15.22,Min Flow - at Salem
719317.00,448.75,6.03,13.23,Min Flow - at Salem
719318.00,448.68,6.6,12.43,MinRelease
719319.00,448.62,6.6,11.33,Min Flow - at Salem
719320.00,448.57,6.31,11.33,Min Flow - at Salem
719321.00,448.51,6.6,11.36,Min Flow - at Salem
719322.00,448.46,6.88,11.33,MinRelease
719323.00,448.41,6.89,11.33,MinRelease
719324.00,448.36,6.33,11.33,MinRelease
719325.00,448.3,6.61,11.33,MinRelease
719326.00,448.25,6.89,11.33,MinRelease
719327.00,448.2,6.89,11.33,MinRelease
719328.00,448.15,7.18,11.33,MinRelease
719329.00,448.1,7.18,11.33,MinRelease
719330.00,448.05,6.89,11.33,MinRelease
719331.00,448,7.18,11.33,MinRelease
719332.00,447.95,7.46,11.33,MinRelease
719333.00,447.89,6.33,11.33,MinRelease
719334.00,447.84,6.89,11.33,MinRelease
719335.00,447.78,6.61,11.33,MinRelease
719336.00,447.72,6.33,11.33,MinRelease
719337.00,447.67,6.9,11.33,MinRelease
719338.00,447.6,6.33,11.33,MinRelease
719339.00,447.54,6.05,11.33,MinRelease
719340.00,447.5,8.6,11.33,MinRelease
719341.00,447.45,7.18,11.33,MinRelease
719342.00,447.44,10.58,11.33,MinRelease
719343.00,447.47,13.41,11.33,MinRelease
719344.00,447.49,13.41,11.33,MinRelease
719345.00,447.74,36.35,16.47,MinRelease
719346.00,447.91,30.69,16.49,MinRelease
719347.00,447.97,21.62,16.5,MinRelease
719348.00,448.04,17.09,11.33,MinRelease
719349.00,448.07,13.69,11.33,MinRelease
719350.00,448.1,13.97,11.33,MinRelease
719351.00,448.11,11.71,11.33,MinRelease
719352.00,448.11,11.43,11.33,MinRelease
719353.00,448.12,12,11.33,MinRelease
719354.00,448.12,11.47,11.33,MinRelease
719355.00,448.12,11.47,11.33,MinRelease
719356.00,448.11,10.33,11.33,MinRelease
719357.00,448.12,12.02,11.33,MinRelease
719358.00,448.17,15.98,11.33,MinRelease
719359.00,448.25,17.68,11.33,MinRelease
719360.00,448.3,15.69,11.33,MinRelease
719361.00,448.5,34.37,16.61,MinRelease
719362.00,448.89,50.51,16.7,MinRelease
719363.00,449.07,31.82,16.75,MinLimit
719364.00,449.52,55.61,16.85,Daily BiOp Max Rate of Decrease (at FOS)
719365.00,450.2,76,17.01,Daily BiOp Max Rate of Decrease (at FOS)
719366.00,450.49,43.44,17.08,Min Con Flow from Foster
719367.00,450.46,30.97,34.24,Min Con Flow from Foster
719368.00,450.4,26.16,30.88,MinLimit
719369.00,449.96,27.56,65.92,GC
719370.00,449.44,26.42,72.08,GC
719371.00,448.83,25,77.21,GC
719372.00,448.17,23.87,81.3,GC
719373.00,447.42,22.73,84.13,GC
719374.00,446.75,20.19,76.94,GC
719375.00,446.07,21.88,76.71,GC:Max Flow (Winter and Conservation)
719376.00,446.1,87.58,85.44,GC:10k Max into Foster
719377.00,448.33,273.9,89.49,GC:PhysMaxCap
719378.00,448.96,167.71,113.21,GC:PhysMaxCap
719379.00,448.65,99.18,124.99,GC:PhysMaxCap
719380.00,448.46,111.07,127.94,GC:PhysMaxCap
719381.00,447.85,79.07,131.71,GC:PhysMaxCap
719382.00,446.96,56.7,129.95,GC:PhysMaxCap
719383.00,446.32,59.25,111.86,GC:PhysMaxCap
719384.00,445.73,54.79,102.31,GC:PhysMaxCap
719385.00,445.17,48.84,93.51,GC:PhysMaxCap
719386.00,444.84,59.03,85.15,GC
719387.00,444.53,56.77,80.27,GC
719388.00,444.27,55.07,75.72,GC:PhysMaxCap
719389.00,444.3,74.61,71.74,GC:Max Flow (Winter and Conservation)
719390.00,444.93,120.49,72.28,GC:Max Flow (Winter and Conservation)
719391.00,445.09,95,81.56,GC:Max Flow (Winter and Conservation)
719392.00,444.92,70.08,84.08,GC:Max Flow (Winter and Conservation)
719393.00,444.62,57.91,81.46,GC:Max Flow (Winter and Conservation)
719394.00,444.37,58.19,76.98,GC:Max Flow (Winter and Conservation)
719395.00,444.04,47.14,73.27,GC:Max Flow (Winter and Conservation)
719396.00,443.7,42.33,68.34,GC
719397.00,443.37,37.51,63.25,GC
719398.00,443.22,47.14,58.34,GC:PhysMaxCap
719399.00,443.33,64.42,56.11,GC:Max Flow (Winter and Conservation)
719400.00,443.22,49.98,57.76,GC:Max Flow (Winter and Conservation)
719401.00,443,39.51,56.22,GC:Max Flow (Winter and Conservation)
719402.00,442.74,32.71,52.9,GC:Max Flow (Winter and Conservation)
719403.00,442.51,30.73,49.01,GC
719404.00,442.26,27.05,45.54,GC
719405.00,442.02,23.96,41.86,GC
719406.00,441.79,21.76,38.3,GC:Max Flow (Winter and Conservation)
719407.00,441.59,20.39,34.86,GC:Max Flow (Winter and Conservation)
719408.00,441.42,19.56,31.86,GC:Tandem - HCR and LOP
719409.00,441.38,19,22.06,GC:Tandem - HCR and LOP
719410.00,441.38,18.72,18.72,GC:Tandem - HCR and LOP
719411.00,441.38,24.66,24.66,GC:Max Flow (Winter and Conservation)
719412.00,441.48,35.7,28.81,GC:PhysMaxCap
719413.00,441.65,43.34,30.18,GC:PhysMaxCap
719414.00,442.4,87.79,32.79,GC
719415.00,442.52,52.89,44,ZB
719416.00,442.42,38.44,45.77,GC
719417.00,442.25,31.35,44.31,GC
719418.00,442.06,27.09,41.74,GC
719419.00,441.85,23.97,38.83,GC
719420.00,441.64,21.13,35.77,GC:Max Flow (Winter and Conservation)
719421.00,441.48,20.27,32.68,GC
719422.00,441.46,29.04,30.21,GC:PhysMaxCap
719423.00,441.88,60.47,29.98,GC:10k Max into Foster
719424.00,442.62,91.61,36.25,GC:PhysMaxCap
719425.00,442.93,71.5,47.27,GC:PhysMaxCap
719426.00,442.94,52.24,51.85,GC:PhysMaxCap
719427.00,442.83,43.74,51.93,GC:PhysMaxCap
719428.00,442.7,39.78,50.35,GC:10k Max into Foster
719429.00,443.37,99.53,48.37,GC:10k Max into Foster
719430.00,445.57,230.36,58.37,Winter Ops Min Flow - at Green Peter
719431.00,452.27,668.42,91.17,Unctrl
719432.00,456.48,578.38,174.15,Winter Ops Min Flow - at Green Peter
719433.00,458.1,351.29,186.76,GC:Max Bankfull Flow - at Waterloo
719434.00,459.16,243.97,134.07,GC:Max Bankfull Flow - at Waterloo
719435.00,459.21,151.66,146.86,GC:Max Bankfull Flow - at Waterloo
719436.00,458.88,120.24,154.37,GC:12k Max into Foster
719437.00,458.28,98.15,160.46,GC:12k Max into Foster
719438.00,457.57,84.57,157.54,GC:12k Max into Foster
719439.00,456.81,79.47,156.24,GC:12k Max into Foster
719440.00,455.88,66.17,158.95,GC:12k Max into Foster
719441.00,454.88,63.62,161.53,GC:PhysMaxCap
719442.00,453.83,61.64,162.67,GC:PhysMaxCap
719443.00,452.74,59.38,163.06,GC:PhysMaxCap
719444.00,451.57,60.52,167.18,GC:PhysMaxCap
719445.00,450.59,66.47,155.01,GC:PhysMaxCap
719446.00,449.75,67.94,142,GC:PhysMaxCap
719447.00,449.03,58.88,121.27,GC:PhysMaxCap
719448.00,448.36,55.77,113.69,GC:PhysMaxCap
719449.00,447.87,59.17,100.62,GC:PhysMaxCap
719450.00,447.44,52.65,88.08,GC:PhysMaxCap
719451.00,446.99,39.35,77.11,GC
719452.00,446.59,34.53,67.06,Daily BiOp Max Rate of Decrease (at FOS)
719453.00,446.51,32.84,39.01,Daily BiOp Max Rate of Decrease (at FOS)
719454.00,446.67,32.55,19.59,GC
719455.00,447.18,54.08,12.3,GC
719456.00,447.77,59.74,11.33,GC
719457.00,448.36,61.16,11.33,GC
719458.00,448.96,63.14,11.33,GC
719459.00,449.54,62.01,11.33,MinRelease
719460.00,450.29,76.74,11.33,MinRelease
719461.00,450.88,64.57,11.33,MinRelease
719462.00,451.36,54.37,11.33,MinRelease
719463.00,451.8,50.98,11.33,MinRelease
719464.00,452.19,47.3,11.33,MinRelease
719465.00,452.52,41.92,11.33,MinRelease
719466.00,452.82,38.8,11.33,MinRelease
719467.00,453.11,38.52,11.33,MinRelease
719468.00,453.38,37.1,11.33,MinRelease
719469.00,453.74,46.17,11.33,MinRelease
719470.00,454.14,48.43,11.33,MinRelease
719471.00,454.45,41.92,11.33,MinRelease
719472.00,454.75,39.09,11.33,MinRelease
719473.00,454.99,34.85,11.33,MinRelease
719474.00,455.18,30.25,11.33,MinRelease
719475.00,455.35,27.99,11.33,MinRelease
719476.00,455.57,33.09,11.33,MinRelease
719477.00,455.8,34.22,11.33,MinRelease
719478.00,455.99,29.69,11.33,MinRelease
719479.00,456.16,27.99,11.33,MinRelease
719480.00,456.34,29.4,11.33,MinRelease
719481.00,456.56,33.65,11.33,MinRelease
719482.00,456.78,33.93,11.33,MinRelease
719483.00,457.14,46.96,11.33,MinRelease
719484.00,457.87,85.76,11.33,GC
719485.00,458.82,109.54,11.33,GC
719486.00,459.33,75,21.51,GC
719487.00,459.55,59.42,36.81,GC
719488.00,459.7,50.93,35.15,GC
719489.00,459.88,42.72,23.02,GC
719490.00,460.07,35.07,15.94,GC
719491.00,460.25,33.94,15.1,GC
719492.00,460.43,31.39,11.69,GC
719493.00,460.61,33.09,13.39,GC
719494.00,460.8,39.61,19.9,GC:Max Flow (Winter and Conservation)
719495.00,461.01,76.14,53.41,GC:Max Flow (Winter and Conservation)
719496.00,461.76,135.03,53.73,GC:Max Bankfull Flow - at Waterloo
719497.00,462.41,129.66,58.65,GC
719498.00,462.89,112.95,60.25,GC:Max Bankfull Flow - at Waterloo
719499.00,463.45,128.81,67.44,GC:Max Bankfull Flow - at Waterloo
719500.00,463.66,101.34,77.3,GC
719501.00,463.64,75.57,78.16,GC
719502.00,463.58,66.23,72.83,GC:Max Flow (Winter and Conservation)
719503.00,463.61,69.91,66.56,GC:Max Flow (Winter and Conservation)
719504.00,463.44,60.57,79.18,GC:Max Flow (Winter and Conservation)
719505.00,463.24,52.18,74.47,GC:Tandem - HCR and LOP
719506.00,463.1,48.5,63.44,GC
719507.00,463.11,45.67,45.19,GC
719508.00,463.28,47.37,28.6,GC
719509.00,463.46,55.01,35.49,GC
719510.00,463.63,64.64,45.06,GC
719511.00,463.8,60.11,40.84,GC
719512.00,463.97,55.3,36.02,GC
719513.00,464.15,64.92,45.65,GC
719514.00,464.32,62.66,43.39,GC
719515.00,464.49,55.58,36.31,GC
719516.00,464.66,50.2,30.93,GC
719517.00,464.83,47.65,28.33,GC
719518.00,465,49.07,28.99,GC
719519.00,465.17,51.05,31.88,GC
719520.00,465.33,46.52,27.92,GC
719521.00,465.5,46.24,27.31,GC
719522.00,465.66,43.41,24.03,GC
719523.00,465.83,38.88,19.5,GC
719524.00,466,41.14,21.77,GC
719525.00,466.16,38.03,18.65,GC
719526.00,466.32,36.04,16.86,GC
719527.00,466.49,36.61,17.43,GC
719528.00,466.65,34.91,15.73,GC
719529.00,466.82,34.63,15.45,GC
719530.00,466.98,36.33,17.02,GC
719531.00,467.14,38.88,18.93,GC
719532.00,467.31,41.43,21.71,GC
719533.00,467.47,41.71,22.52,GC
719534.00,467.63,42.27,23.08,GC
719535.00,467.79,48.29,28.67,GC
719536.00,467.96,53.95,34.33,GC
719537.00,468.12,68.11,48.49,GC
719538.00,468.28,75.76,56.14,GC
719539.00,468.44,69.53,49.91,GC
719540.00,468.6,59.33,39.71,GC
719541.00,468.76,58.77,39.68,GC
719542.00,468.91,68.96,49.87,GC
719543.00,469.07,67.83,48.74,GC
719544.00,469.23,63.01,43.92,GC
719545.00,469.38,69.24,50.15,ZB
719546.00,469.54,95.01,75.23,ZB
719547.00,469.7,102.94,83.12,ZB
719548.00,469.7,79.44,79.44,ZB
719549.00,469.7,69.24,69.24,ZB
719550.00,469.7,65.56,65.56,ZB
719551.00,469.7,53.95,53.95,GC
719552.00,469.7,48,48,GC
719553.00,469.7,44.89,44.89,GC
719554.00,469.7,43.19,43.19,GC
719555.00,469.7,39.51,39.51,GC
719556.00,469.7,38.38,38.38,GC
719557.00,469.7,44.04,44.04,ZB
719558.00,469.7,51.97,51.97,ZB
719559.00,469.7,64.43,64.43,ZB
719560.00,469.7,80,80,ZB
719561.00,469.7,74.34,74.34,ZB
719562.00,469.7,73.21,73.21,ZB
719563.00,469.7,71.22,71.22,ZB
719564.00,469.7,61.88,61.88,ZB
719565.00,469.7,55.08,55.08,GC
719566.00,469.7,50.57,50.57,GC
719567.00,469.7,45.19,45.19,GC
719568.00,469.7,42.35,42.35,GC
719569.00,469.7,41.22,41.22,GC
719570.00,469.7,42.35,42.35,GC
719571.00,469.7,46.32,46.32,ZB
719572.00,469.7,51.13,51.13,GC
719573.00,469.7,49.72,49.72,GC
719574.00,469.7,48.87,48.87,GC
719575.00,469.7,46.89,46.89,GC
719576.00,469.7,46.04,46.04,GC
719577.00,469.7,46.89,46.89,GC
719578.00,469.7,47.73,47.73,GC
719579.00,469.7,46.04,46.04,GC
719580.00,469.7,42.35,42.35,GC
719581.00,469.7,41.22,41.22,GC
719582.00,469.7,39.52,39.52,GC
719583.00,469.7,44.9,44.9,GC
719584.00,469.7,48.02,48.02,GC
719585.00,469.7,48.87,48.87,GC
719586.00,469.7,50.85,50.85,ZB
719587.00,469.7,52.55,52.55,ZB
719588.00,469.7,52.83,52.83,GC
719589.00,469.7,45.19,45.19,ZB
719590.00,469.7,75.77,75.77,ZB
719591.00,469.7,63.88,63.88,GC
719592.00,469.7,49.43,49.43,GC
719593.00,469.7,40.66,40.66,GC
719594.00,469.7,36.41,36.41,GC
719595.00,469.7,34.14,34.14,GC
719596.00,469.7,33.25,33.25,GC
719597.00,469.7,33.25,33.25,GC
719598.00,469.7,30.98,30.98,GC
719599.00,469.7,28.15,28.15,GC
719600.00,469.7,28.43,28.43,GC
719601.00,469.7,27.58,27.58,GC
719602.00,469.7,25.6,25.6,GC
719603.00,469.7,25.04,25.04,GC
719604.00,469.7,25.04,25.04,GC
719605.00,469.7,24.48,24.48,GC
719606.00,469.7,22.78,22.78,GC
719607.00,469.7,22.78,22.78,GC
719608.00,469.7,21.08,21.08,GC
719609.00,469.7,20.52,20.52,GC
719610.00,469.7,22.22,22.22,GC
719611.00,469.7,22.5,22.5,GC
719612.00,469.7,22.51,22.51,GC
719613.00,469.7,21.37,21.37,GC
719614.00,469.7,21.94,21.94,GC
719615.00,469.7,20.53,20.53,GC
719616.00,469.7,19.4,19.4,GC
719617.00,469.7,18.55,18.55,GC
719618.00,469.7,16.29,16.29,GC
719619.00,469.7,16.86,16.86,GC
719620.00,469.7,16.57,16.57,Min Flow - at Albany by Water Year Type
719621.00,469.7,16.29,16.48,GC
719622.00,469.7,14.88,14.69,GC
719623.00,469.7,14.88,14.88,Min Flow - at Albany by Water Year Type
719624.00,469.68,14.6,16.82,Min Flow - at Albany by Water Year Type
719625.00,469.61,13.46,21.71,Min Flow - at Albany by Water Year Type
719626.00,469.56,13.75,21.13,Min Flow - at Albany by Water Year Type
719627.00,469.5,13.86,20.62,Min Flow - at Albany by Water Year Type
719628.00,469.43,13.01,22.2,Min Flow - at Albany by Water Year Type
719629.00,469.36,12.45,21.24,Min Flow - at Albany by Water Year Type
719630.00,469.29,12.45,20.23,Min Flow - at Albany by Water Year Type
719631.00,469.22,11.6,20.63,Min Flow - at Albany by Water Year Type
719632.00,469.15,12.16,21.14,Min Flow - at Albany by Water Year Type
719633.00,469.06,11.6,22.15,Min Flow - at Salem
719634.00,468.98,11.6,21.43,Min Flow - at Salem
719635.00,468.88,11.03,22.92,Min Flow - at Albany by Water Year Type
719636.00,468.79,11.31,22.58,Min Flow - at Albany by Water Year Type
719637.00,468.72,10.75,18.89,Min Flow - at Salem
719638.00,468.64,10.46,19.99,Min Flow - at Salem
719639.00,468.53,9.9,23.41,Min Flow - at Salem
719640.00,468.41,10.47,25.89,Min Flow - at Salem
719641.00,468.28,9.62,24.99,Min Flow - at Salem
719642.00,468.15,9.9,25.96,Min Flow - at Salem
719643.00,468.03,11.32,25.52,Min Flow - at Salem
719644.00,467.92,9.62,23.59,Min Flow - at Salem
719645.00,467.82,9.63,21.2,Min Flow - at Salem
719646.00,467.75,9.63,18.55,Min Flow - at Salem
719647.00,467.7,9.63,15.03,Min Flow - at Salem
719648.00,467.68,11.33,14.58,Min Flow - at Salem
719649.00,467.59,9.63,20.95,Min Flow - at Salem
719650.00,467.51,9.64,18.19,Min Flow - at Salem
719651.00,467.46,9.35,15.79,Min Flow - at Salem
719652.00,467.4,9.35,16.73,Min Flow - at Salem
719653.00,467.34,10.77,17.36,Min Flow - at Salem
719654.00,467.27,9.93,18.23,Min Flow - at Albany by Water Year Type
719655.00,467.19,9.64,19.41,Min Flow - at Albany by Water Year Type
719656.00,467.13,10.5,17.51,Min Flow - at Albany by Water Year Type
719657.00,467.14,12.76,11.69,MinRelease
719658.00,467.17,14.74,11.33,MinRelease
719659.00,467.22,17.86,11.33,Min Flow - at Albany by Water Year Type
719660.00,467.24,14.75,12.41,Min Flow - at Albany by Water Year Type
719661.00,467.25,12.2,11.44,Min Flow - at Albany by Water Year Type
719662.00,467.23,11.07,13.26,Min Flow - at Albany by Water Year Type
719663.00,467.2,11.07,13.87,Min Flow - at Salem
719664.00,467.18,11.07,13.55,Min Flow - at Salem
719665.00,467.12,10.79,19.16,Min Flow - at Albany by Water Year Type
719666.00,467,10.22,24.58,Min Flow - at Albany by Water Year Type
719667.00,466.85,10.5,28.48,Min Flow - at Albany by Water Year Type
719668.00,466.67,10.51,31.19,Min Flow - at Albany by Water Year Type
719669.00,466.42,9.37,38.34,Min Con Flow from Foster
719670.00,466.16,10.22,40.32,Min Con Flow from Foster
