timeInRun,elev_m,inflow_cms,outlfow_cms
722794,243.87,11.8,5.38
722795,244.08,17,2.69
722796,244.31,16.46,2.27
722797,244.66,24.09,2.27
722798,245.28,43.39,2.27
722799,245.92,44.06,2.27
722800,246.41,35.92,2.27
722801,246.78,27.58,2.27
722802,247.1,24.6,2.27
722803,247.38,22.08,2.27
722804,247.63,20.5,2.27
722805,247.85,17.99,2.27
722806,248.05,16.61,2.27
722807,248.22,15.05,2.27
722808,248.39,14.7,2.27
722809,248.61,17.64,2.27
722810,248.9,23.94,2.27
722811,249.13,18.97,2.27
722812,249.31,16.08,2.27
722813,249.49,15.65,2.27
722814,249.52,12.96,10.75
722815,249.44,11.69,17.51
722816,249.45,10.99,10.69
722817,249.43,9.51,10.67
722818,249.38,10.23,13.9
722819,249.24,8.56,19.16
722820,249.06,7.74,21.08
722821,248.98,7.51,13.6
722822,248.94,6.79,10.03
722823,248.82,6.31,14.8
722824,248.65,6.07,18.9
722825,248.41,6.08,22.78
722826,248.16,5.6,24.73
722827,247.93,6.09,21.86
722828,247.72,6.83,22.2
722829,247.55,11.76,24.32
722830,247.35,12.53,27.39
722831,247.05,10.32,30.83
722832,246.71,9.96,34.42
722833,246.29,8.98,36.95
722834,245.85,8.24,38.66
722835,245.33,7,41.01
722836,244.78,6.51,42.34
722837,244.2,5.51,42.48
722838,243.62,5.76,42.48
722839,243.01,4.77,41.98
722840,242.4,4.52,40.75
722841,241.8,6.26,39.95
722842,241.3,6.26,34.32
722843,241.02,8.35,23.79
722844,241.03,17.61,16.7
722845,241.02,19,19.67
722846,240.87,18.99,26.88
722847,240.74,17.35,23.99
722848,240.56,13.7,22.85
722849,240.36,11.57,22.33
722850,240.21,9.71,18.09
722851,240.2,10.93,11.5
722852,240.34,14.96,7.52
722853,240.77,29.67,6.52
722854,241.02,21.98,9.4
722855,241.14,18.09,11.79
722856,241.17,16.75,14.63
722857,241.16,17.16,17.67
722858,241.06,14.75,20.47
722859,240.88,13.48,22.54
722860,240.64,11.34,23.62
722861,240.44,9.19,19.73
722862,240.43,8.95,9.86
722863,240.52,10.14,4.93
722864,240.67,9.81,2.47
722865,240.78,8.09,2.27
722866,240.89,7.85,2.27
722867,240.98,6.93,2.27
722868,241.07,6.84,2.27
722869,241.13,5.65,2.27
722870,241.19,5.48,2.27
722871,241.24,5.31,2.27
722872,241.29,5.06,2.27
722873,241.38,7.36,2.27
722874,241.44,5.57,2.27
722875,241.58,9.93,2.27
722876,241.7,9.03,2.27
722877,241.78,7.19,2.27
722878,241.85,6.14,2.27
722879,241.91,5.49,2.27
722880,241.96,5.04,2.27
722881,242,4.56,2.27
722882,242.04,4.28,2.27
722883,242.07,4.05,2.27
722884,242.11,4.62,2.27
722885,242.14,4.17,2.27
722886,242.17,3.88,2.27
722887,242.2,3.63,2.27
722888,242.22,3.35,2.27
722889,242.23,3.26,2.27
722890,242.25,3.24,2.27
722891,242.26,2.98,2.27
722892,242.27,2.81,2.39
722893,242.28,2.65,2.32
722894,242.28,2.51,2.27
722895,242.28,2.45,2.74
722896,242.25,2.28,3.66
722897,242.22,2.25,4.32
722898,242.17,2.14,4.7
722899,242.11,2.06,5.52
722900,242.04,2,5.92
722901,241.96,1.95,6.61
722902,241.88,1.86,6.39
722903,241.78,1.78,7.2
722904,241.68,1.72,7.18
722905,241.58,1.67,7.35
722906,241.47,1.64,8.05
722907,241.34,1.62,8.9
722908,241.19,1.5,9.49
722909,241.06,1.48,9.09
722910,240.92,1.43,8.27
722911,240.83,1.43,6.36
722912,240.78,1.44,4.06
722913,240.71,1.39,4.86
722914,240.63,1.33,5.3
722915,240.55,1.3,5.49
722916,240.46,1.3,5.86
722917,240.36,1.3,7.09
722918,240.22,1.25,9.02
722919,240.07,1.22,9.29
722920,239.92,1.22,9.18
722921,239.75,1.14,9.48
722922,239.57,1.11,10.41
722923,239.44,1.08,8.17
722924,239.3,1.08,8.15
722925,239.16,1.08,8.3
722926,239.02,1.03,8.07
722927,238.9,1.03,7.24
722928,238.79,1.03,6.62
722929,238.68,1.2,6.82
