WATERRIGHTID,X,Y,PODID,POUID,PERMITCODE,PODRATE,USECODE,PRIORITYDOY,YEAR,BEGINDOY,ENDDOY,REACHCOMID,LENGTH_OR_COMID,SPECIAL,CERTIFICATE
93100,487666.24,5047069.31,13009,9265,4,0.33,16,70,1970,60,304,23805602,8048.96,0,-99
96436,521343.12,5002770.22,13010,10018,4,1.1,16,70,1970,60,304,23800788,4242.5,0,-99
95807,507372.05,4992710.07,13011,9858,4,0.76,16,71,1970,60,304,23801376,6229.38,0,-99
95288,554984.05,5029697.58,13012,9717,4,0.2,16,75,1970,60,304,23809806,2015.46,0,-99
96345,494459.17,4999468.41,13013,10007,4,0.45,16,75,1970,60,304,23797383,2752.31,0,-99
95808,513810.87,4999826.65,13014,9859,4,0.1,16,76,1970,60,304,23800604,7542.11,0,-99
95244,487990.5,4952380.43,13015,9703,2,0.65,16,78,1970,1,365,23762835,2960.62,0,-99
95244,488220.15,4951589.99,13016,9703,2,0.65,16,78,1970,1,365,23762835,2960.62,0,-99
96118,488754.52,5055799.8,13017,9957,2,0.78,16,78,1970,1,365,23805020,2007.45,0,-99
98871,496212.52,4983761.26,13018,10524,4,0.32,16,79,1970,60,304,23792039,2094.17,0,-99
97469,511197.44,4911271.8,13019,10223,2,0.06,16,82,1970,1,365,23763803,3510.84,0,-99
93101,500822.65,5041125.88,13020,9266,4,0.03,16,89,1970,60,304,23805680,6258.1,0,-99
94549,511104.17,5011363.96,13022,9583,2,0.02,16,90,1970,1,365,23791291,2366.51,0,-99
94514,510483.7,4993560.69,13021,9569,4,0.17,16,90,1970,60,304,23801350,3503.98,0,-99
92314,512484.33,4987990.58,13023,9031,4,0.94,16,91,1970,60,304,23801490,1950.62,0,-99
95287,520328.07,5006646.55,13024,9716,4,0.4,16,92,1970,60,304,23800594,8243.58,0,-99
99283,492256.73,4893589.52,13025,10610,4,0.09,16,92,1970,60,304,23765265,11818.01,0,-99
92013,478755.55,4919564.5,13026,8980,2,0.2,16,93,1970,1,365,23763037,491.89,0,-99
103687,514708.53,4979412.5,13028,11479,2,0,16,98,1970,1,365,23800674,4584.59,0,-99
95085,482592.03,4905983.79,13027,9673,4,0.24,16,98,1970,60,304,23763333,1564.89,0,-99
91976,479416.87,4994738.41,13029,8971,2,1.23,16,99,1970,1,365,23796671,8684.32,0,-99
95878,507595.47,4940939.56,13030,9885,4,0.34,16,99,1970,60,304,23786579,5040.58,0,-99
91597,449751.51,4990072.93,13031,8895,2,0.26,16,100,1970,1,365,23797001,3366.9,0,-99
1938,525339.5818,5021978.591,22447,-99,2,30,2048,105,1970,1,15,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22448,-99,2,30,2048,105,1970,15,31,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22449,-99,2,30,2048,105,1970,32,46,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22450,-99,2,30,2048,105,1970,47,60,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22451,-99,2,30,2048,105,1970,60,74,-99,2864.929332,0,-99
93936,483299.97,4893587.17,13032,9391,4,0.11,16,105,1970,60,304,23763317,9501.23,0,-99
95289,525668.51,5004469.64,13033,9718,4,0.11,16,105,1970,60,304,23801190,3832.07,0,-99
1938,525339.5818,5021978.591,22452,-99,2,30,2048,105,1970,75,90,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22453,-99,2,30,2048,105,1970,91,105,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22454,-99,2,30,2048,105,1970,106,120,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22455,-99,2,30,2048,105,1970,121,135,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22456,-99,2,30,2048,105,1970,136,151,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22457,-99,2,20,2048,105,1970,152,166,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22458,-99,2,20,2048,105,1970,167,181,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22459,-99,2,20,2048,105,1970,182,196,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22460,-99,2,15,2048,105,1970,197,212,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22461,-99,2,15,2048,105,1970,213,227,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22462,-99,2,15,2048,105,1970,228,242,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22463,-99,2,15,2048,105,1970,244,258,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22464,-99,2,15,2048,105,1970,259,273,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22465,-99,2,30,2048,105,1970,274,288,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22466,-99,2,30,2048,105,1970,289,304,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22467,-99,2,30,2048,105,1970,305,319,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22468,-99,2,30,2048,105,1970,320,334,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22469,-99,2,30,2048,105,1970,335,349,-99,2864.929332,0,-99
1938,525339.5818,5021978.591,22470,-99,2,30,2048,105,1970,350,365,-99,2864.929332,0,-99
96117,502461.05,5027683,13035,9956,2,0.157,16,106,1970,1,365,23805316,2969.1,0,-99
92422,500280.93,4950466.62,13034,9065,4,0.24,16,106,1970,60,304,23781281,5860.95,0,-99
100044,468893.81,4989401.74,13036,10817,2,0,16,107,1970,1,365,23797487,5024.38,0,-99
91103,516286.98,4950796.15,13037,8796,2,0.47,16,111,1970,1,365,23786247,7832.54,0,-99
93942,476773.58,4877349.15,13038,9395,2,0,16,111,1970,1,365,23765623,593.03,0,-99
175737,486812.49,4893835.35,13039,15012,4,0.03,16,111,1970,60,304,23763361,674.31,0,-99
95802,510992.19,4929180.84,13041,9854,2,0.48,16,113,1970,1,365,23785683,585.06,0,-99
94492,488828.12,4941574.24,13040,9552,4,0.34,16,113,1970,60,304,23763521,5245.63,0,-99
93816,541437.39,5007575.78,13042,9373,2,0.01,16,114,1970,1,365,23801152,1797.92,0,-99
93816,541437.39,5007575.78,13043,9373,2,0.01,16,114,1970,1,365,23801152,1797.92,0,-99
91594,461009.99,4988894.55,13044,8894,2,0.02,16,117,1970,1,365,23796717,2595.97,0,-99
92695,503977.58,4983248.03,13045,9135,4,0.22,16,117,1970,60,304,23801562,2257.31,0,-99
94515,515931.76,5006477.37,13046,9570,4,0.46,16,117,1970,60,304,23800582,6942.36,0,-99
97035,514943.11,4857489.85,13047,10141,2,0.02,16,119,1970,1,365,23752798,2125.1,0,-99
96004,474718.09,4958962.44,13048,9917,2,1.53,16,120,1970,1,365,23762731,4829.99,0,-99
100050,476381.92,4958932.22,13049,10823,2,0.37,16,120,1970,1,365,23762725,452.21,0,-99
128758,464652.35,4947487.23,13051,13540,2,0.74,16,124,1970,1,365,23762757,2767.4,0,-99
99921,491845.82,4931950.72,13050,10785,4,0.33,16,124,1970,60,304,23764797,10431.99,0,-99
95730,559316.12,5023865.11,13055,9820,2,0.01,16,131,1970,1,365,23809854,7943.58,0,-99
93729,484828.99,4897742.72,13052,9360,4,0.08,16,131,1970,60,304,23763351,966.35,0,-99
93839,484061.21,4897251.14,13053,9375,4,0.12,16,131,1970,60,304,23763317,9501.23,0,-99
94269,502772.69,4946694.97,13054,9490,4,0.27,16,131,1970,60,304,23785645,923.89,0,-99
105283,465629.32,4887813.27,13056,11647,2,0.08,16,132,1970,1,365,23763175,1993.58,0,-99
176893,503587.93,5032450.64,13057,15075,2,0.5,16,138,1970,1,365,23804876,3915.47,0,-99
96120,484835.39,5046180.15,13058,9959,2,0.08,16,140,1970,1,365,23805054,4765.92,0,-99
96120,484835.39,5046180.15,13059,9959,2,0.08,16,140,1970,1,365,23805054,4765.92,0,-99
102239,480154.92,4917836.89,13061,11191,4,0.43,16,140,1970,60,304,23763059,2471.07,0,-99
102239,480197.08,4918407.82,13060,11191,4,0.54,16,140,1970,60,304,23763059,2471.07,0,-99
92745,486058.94,5008078.98,13062,9155,2,0.02,16,141,1970,1,365,23796499,5313.35,0,-99
97185,495428.8,5041317.09,13063,10165,4,0.05,16,141,1970,60,304,23805038,9962.17,0,-99
90924,522879.91,5009633.6,13064,8753,2,1.19,16,145,1970,1,365,23801026,1238.1,0,-99
96258,510455.38,4993043.24,13065,9988,4,0.29,16,145,1970,60,304,23801376,6229.38,0,-99
94414,505848.33,4941587.76,13066,9529,2,0.07,16,147,1970,1,365,23785637,2621.41,0,-99
96836,514323.34,4860233.67,13068,10104,2,0.08,16,147,1970,1,365,23751808,3528.6,0,-99
94516,515009.2,4990427.32,13067,9571,4,0.13,16,147,1970,60,304,23801428,3663.89,0,-99
97164,502487.18,4946576.02,13069,10159,4,0.68,16,147,1970,60,304,23785631,2927.56,0,-99
91713,479381.85,4980893.52,13070,8923,2,0,16,149,1970,1,365,23791433,980.66,0,-99
95508,539118.94,5009630.48,13071,9767,2,0.96,16,149,1970,1,365,23801134,4541.01,0,-99
97184,504959.28,5033953.71,13072,10164,4,0.11,16,149,1970,60,304,23805848,2809.8,0,-99
96340,490818.39,5036997.43,13073,10004,2,0.29,16,152,1970,1,365,23805096,1026.86,0,-99
96717,491982.81,4960410.02,13074,10079,2,0.8,16,152,1970,1,365,23792503,247.21,0,-99
109565,486454.47,4895213.46,13075,12250,4,0.24,16,155,1970,60,304,23763359,1522.3,0,-99
95748,484133.53,4899577.8,13076,9823,4,0.04,16,156,1970,60,304,23763349,202.05,0,-99
95749,488699.82,4888186.61,13077,9824,4,0.26,16,159,1970,60,304,23763373,10939.12,0,-99
95750,488967.05,4888114.26,13078,9825,4,0.36,16,159,1970,60,304,23763373,10939.12,0,-99
94473,536541.77,4998200.78,13079,9547,2,0.56,16,161,1970,1,365,23800848,253,0,-99
95405,541542.58,5001074.35,13080,9744,2,0.05,16,161,1970,1,365,23801270,1684.57,0,-99
142760,494591.28,4991132.37,13081,13865,2,1.75,16,161,1970,1,365,23791309,435.91,0,-99
142767,494591.28,4991132.37,13082,13866,2,0.25,16,161,1970,1,365,23791309,435.91,0,-99
97197,493842.83,5028397.76,13083,10172,2,0.03,16,162,1970,1,365,23805972,2733.4,0,-99
116628,493059.78,4996331.87,13084,12979,2,0,16,162,1970,1,365,23796861,1918.46,0,-99
93197,510468.84,4929304.77,13085,9302,2,0.11,16,163,1970,1,365,23785681,5233.22,0,-99
95393,523443.19,5000154.63,13086,9740,4,0.92,16,167,1970,60,304,23801266,4480.47,0,-99
96618,473126.61,4960992.7,13087,10060,2,0.17,16,169,1970,1,365,23762673,1096.39,0,-99
92573,482466.05,4947115.03,13090,9113,2,0.09,16,170,1970,1,365,23762865,2398.88,0,-99
92573,482466.05,4947115.03,13091,9113,2,0.09,16,170,1970,1,365,23762865,2398.88,0,-99
17665,518537.72,5000108.84,13088,12,4,1.14,16,170,1970,60,304,23801260,4020.37,0,-99
17665,518942.85,5000257.39,13089,12,4,1.14,16,170,1970,60,304,23801260,4020.37,0,-99
95615,556846.4,5013335.12,13092,9793,4,0.24,16,170,1970,60,304,23809896,2426.23,0,-99
95936,487791.86,5056530.46,13094,9909,2,0.06,16,173,1970,1,365,23805022,2115.16,0,-99
96119,488153,5035562.4,13095,9958,2,0.01,16,173,1970,1,365,23805764,3483.17,0,-99
120776,498288.37,5052992.59,13096,13336,2,0.226,16,173,1970,1,365,23805538,3423.15,0,-99
94517,515594.76,5006189.26,13093,9572,4,0.34,16,173,1970,60,304,23800582,6942.36,0,-99
108926,545620.46,5035201.97,13097,12123,4,0.04,16,175,1970,60,304,23815472,3068.34,0,-99
96259,511432.56,5008012.57,13098,9989,4,0.05,16,177,1970,60,304,23791925,3741.72,0,-99
95247,463554.3,4953972.69,13100,9705,2,0.735,16,181,1970,1,365,23763919,910.36,0,-99
95247,463781.6,4953734.36,13101,9705,2,0.735,16,181,1970,1,365,23763917,2023.86,0,-99
95247,464022.88,4953277.89,13099,9705,2,0.735,16,181,1970,1,365,23763917,2023.86,0,-99
98520,522250.68,4998119.82,13102,10419,4,0.13,16,181,1970,60,304,23800790,7208.41,0,-99
93023,483672.08,5049028.95,13103,9239,2,0.01,16,182,1970,1,365,23805060,1398.23,0,-99
93132,483610.36,5049112.12,13104,9276,2,0.006,16,182,1970,1,365,23805308,5737.91,0,-99
96964,470870.64,5004556.43,13105,10134,2,0.18,16,182,1970,1,365,23796665,5603.75,0,-99
94146,490905.65,4980295.35,13106,9455,2,0.09,16,183,1970,1,365,23792091,4094.71,0,-99
94146,490935.49,4980246.04,13107,9455,2,0.38,16,183,1970,1,365,23792091,4094.71,0,-99
96336,498946.27,5039215.7,13108,10002,4,0.04,16,183,1970,60,304,23804940,3566.18,0,-99
91882,493871.52,5006762.35,13109,8943,2,0.15,16,184,1970,1,365,23796853,9127.29,0,-99
93966,461690.65,4954230.13,13110,9399,2,0.02,16,184,1970,1,365,23763921,1596.5,0,-99
93966,461751.07,4954218.24,13111,9399,2,0.02,16,184,1970,1,365,23763921,1596.5,0,-99
94722,527248.4,4985477.54,13114,9638,2,0.01,16,184,1970,1,365,23801584,4149.03,0,-99
94722,527248.4,4985477.54,13115,9638,2,0.01,16,184,1970,1,365,23801584,4149.03,0,-99
94722,527248.82,4985881.96,13112,9638,2,0.32,16,184,1970,1,365,23801584,4149.03,0,-99
94722,527248.82,4985881.96,13113,9638,2,0.32,16,184,1970,1,365,23801584,4149.03,0,-99
95869,507711.69,4886339.17,13117,9882,2,0.03,16,184,1970,1,365,23774197,3155.28,0,-99
95869,507717.77,4886365.38,13116,9882,2,0.03,16,184,1970,1,365,23774197,3155.28,0,-99
95937,518537.05,5029587.53,13118,9910,2,0.02,16,187,1970,1,365,23805272,1827.19,0,-99
94221,461200.97,4950526.34,13119,9479,2,0.01,16,188,1970,1,365,23762765,3428.54,0,-99
98748,458819.56,4988188.68,13120,10488,2,0.03,16,188,1970,1,365,23796721,2720.28,0,-99
104007,504984.54,5006892.49,13121,11516,4,1.14,16,188,1970,60,304,23791939,4080.46,0,-99
95201,528376.93,5026290.83,13122,9698,2,0.003,16,189,1970,1,365,23815562,2123.41,0,-99
92966,507209.72,4944363.14,13123,9223,2,0.29,16,191,1970,1,365,23786137,6337.82,0,-99
92900,488085.17,5056842.87,13125,9195,2,0.07,16,194,1970,1,365,23805022,2115.16,0,-99
92900,488100.66,5056934.78,13124,9195,2,0.07,16,194,1970,1,365,23805022,2115.16,0,-99
95249,485947.12,4974984.71,13126,9706,2,0.02,16,194,1970,1,365,23791105,1752.55,0,-99
95408,524796.37,5021939.41,13127,9745,2,0.07,16,194,1970,1,365,23806132,1552.34,0,-99
96744,475834.76,4885284.3,13129,10090,2,0.31,16,194,1970,1,365,23763139,1924.35,0,-99
96744,478719.95,4899723.92,13128,10090,2,0.31,16,194,1970,1,365,23763105,1889.47,0,-99
152289,475834.76,4885284.3,13130,14185,2,0,16,194,1970,1,365,23763139,1924.35,0,-99
152289,478704.7,4899751.93,13131,14185,2,0,16,194,1970,1,365,23763105,1889.47,0,-99
152289,480427.95,4903861.5,13132,14185,2,0,16,194,1970,1,365,23763313,15405.08,0,-99
152290,475834.76,4885284.3,13133,14186,2,0,16,194,1970,1,365,23763139,1924.35,0,-99
152290,478704.19,4899750.72,13134,14186,2,0,16,194,1970,1,365,23763105,1889.47,0,-99
175801,484261.1,4996002.18,13135,15016,4,0.11,16,194,1970,60,304,23796833,2659.53,0,-99
175801,484346.74,4995871.01,13137,15016,4,0.11,16,194,1970,60,304,23796833,2659.53,0,-99
175801,484373.04,4996006.78,13136,15016,4,0.11,16,194,1970,60,304,23796833,2659.53,0,-99
94222,478819.01,4916157.98,13138,9480,2,0.81,16,195,1970,1,365,23763043,2144.73,0,-99
107049,470698.47,4923643.69,13142,11814,2,0.01,16,195,1970,1,365,23763771,2510.28,0,-99
95671,506492.61,4912613.17,13139,9800,4,0.16,16,195,1970,60,304,23763577,8279.51,0,-99
98774,479477.62,4916169.83,13141,10490,4,0.93,16,195,1970,60,304,23763069,1284.43,0,-99
98774,479598.54,4916541.59,13140,10490,4,0.76,16,195,1970,60,304,23763043,2144.73,0,-99
94062,465920.76,4949960.26,13144,9429,2,0.01,16,196,1970,1,365,23762753,1659.43,0,-99
93041,522303.07,5016945.9,13143,9249,4,0.04,16,196,1970,60,304,23791691,2062.4,0,-99
96123,504831.1,5029151.11,13145,9961,2,0.12,16,197,1970,1,365,23804870,4113.52,0,-99
102410,458654.47,4994581.09,13146,11236,2,0.01,16,201,1970,1,365,23797391,4879.71,0,-99
103557,502786.91,4984951.35,13147,11459,4,0.07,16,201,1970,60,304,23800622,7315.94,0,-99
95155,515023.15,4937333.15,13149,9676,2,0.7,16,202,1970,1,365,23786157,4107.1,0,-99
95155,515037.98,4937061.46,13148,9676,2,0.7,16,202,1970,1,365,23786157,4107.1,0,-99
95297,556858.63,5026661.46,13150,9723,2,0.07,16,202,1970,1,365,23809576,10491.77,0,-99
95511,561768.91,5021121.76,13151,9768,2,0.07,16,202,1970,1,365,23809618,7684.44,0,-99
120944,472023.66,4975121.53,13152,13355,2,0.01,16,202,1970,1,365,23791115,2572.86,0,-99
95803,517959.29,4935123.4,13154,9855,2,0.28,16,203,1970,1,365,23786167,3720.29,0,-99
95290,520227.11,5005523.14,13153,9719,4,0.45,16,203,1970,60,304,23800596,5070.68,0,-99
92545,511139.21,4989378.13,13155,9108,2,0.125,16,204,1970,1,365,23801470,2700.09,0,-99
94866,470942.53,4905053,13156,9652,2,0.04,16,204,1970,1,365,23765095,1818.56,0,-99
118023,505051.48,4983241.8,13157,13131,4,0.495,16,204,1970,60,304,23800632,4587.27,0,-99
173145,504984.4,4983622.53,13158,14871,4,0.305,16,204,1970,60,304,23800632,4587.27,0,-99
102965,517110.81,5015463.72,13160,11341,2,0.08,16,205,1970,1,365,23791281,1259.33,0,-99
94628,518977.48,5009470.93,13159,9614,4,0.07,16,205,1970,60,304,23800570,3852.8,0,-99
94293,469685.17,4988298.02,13161,9495,2,0,16,208,1970,1,365,23797481,3404.13,0,-99
95914,459176.69,4986543.18,13162,9902,2,0.02,16,208,1970,1,365,23797485,1923.21,0,-99
102272,515130.8,4937708.64,13163,11199,2,0.32,16,208,1970,1,365,23786157,4107.1,0,-99
91975,484997.23,4994213.08,13164,8970,2,0.17,16,211,1970,1,365,23796835,3502.51,0,-99
91975,484997.23,4994213.08,13165,8970,2,0.17,16,211,1970,1,365,23796835,3502.51,0,-99
96735,484554.61,5045412.16,13166,10087,2,0.08,16,212,1970,1,365,23805054,4765.92,0,-99
97037,463888.19,4880833.2,13167,10143,2,0.42,16,215,1970,1,365,23763187,6595.36,0,-99
95622,533082.39,5009330.32,13169,9796,2,0.29,16,216,1970,1,365,23800942,11355.81,0,-99
95622,533082.39,5009330.32,13170,9796,2,0.29,16,216,1970,1,365,23800942,11355.81,0,-99
91498,511258.78,5039769.8,13168,8868,4,0.022,16,216,1970,60,304,23804898,2930.18,0,-99
105053,491797.18,4880119.76,13171,11625,4,0.08,16,218,1970,60,304,23765651,4797.11,0,-99
93913,541533.64,4999916.63,13174,9387,2,0.19,16,219,1970,1,365,23801288,1480.49,0,-99
93913,541559,4999925.24,13172,9387,2,0.19,16,219,1970,1,365,23801288,1480.49,0,-99
93913,541559.28,5000041.21,13173,9387,2,0.19,16,219,1970,1,365,23801288,1480.49,0,-99
99111,527474.93,4984301.45,13175,10581,2,0.11,16,219,1970,1,365,23800968,7710.61,0,-99
99111,527653.73,4984265.11,13176,10581,2,0.11,16,219,1970,1,365,23800968,7710.61,0,-99
97318,515289.19,5026574.7,13177,10198,2,0.08,16,222,1970,1,365,23804864,5515.58,0,-99
99870,479046.75,4912142.6,13179,10781,4,0.89,16,222,1970,60,304,23763073,8845.2,0,-99
99870,479452.68,4912542.25,13178,10781,4,0.72,16,222,1970,60,304,23763073,8845.2,0,-99
92748,470972.61,4996676.62,13180,9156,2,0.03,16,223,1970,1,365,23796653,6031.84,0,-99
96125,499877.41,5032495.53,13181,9962,2,0.06,16,223,1970,1,365,23805244,3088.68,0,-99
96125,499877.41,5032495.53,13182,9962,2,0.06,16,223,1970,1,365,23805244,3088.68,0,-99
92203,509729.51,4979205.73,13183,9000,4,0.2,16,224,1970,60,304,23801608,3331.68,0,-99
94061,476363.01,4951619.7,13184,9428,2,0.01,16,229,1970,1,365,23763793,449.76,0,-99
95751,492653.42,4886172.35,13185,9826,4,0.13,16,229,1970,60,304,23772713,142.79,0,-99
94535,470792.6,4973467.34,13186,9578,2,0.17,16,231,1970,1,365,23791117,2360.2,0,-99
94535,486840.83,4983063.09,13187,9578,2,0.17,16,231,1970,1,365,23792057,1977.96,0,-99
95486,491208.1,5027918.74,13188,9755,2,0.44,16,231,1970,1,365,23805192,2101.45,0,-99
95908,523649.79,4977396.73,13190,9899,2,0.12,16,232,1970,1,365,23801698,2796.19,0,-99
95908,523914.68,4977307.95,13189,9899,2,0.12,16,232,1970,1,365,23801698,2796.19,0,-99
92817,474775.66,4943308.82,13191,9165,2,0.02,16,233,1970,1,365,23762829,3008.84,0,-99
92867,490440.4,4980356.84,13192,9186,2,0.48,16,233,1970,1,365,23792091,4094.71,0,-99
97650,560474.41,5024760.84,13193,10268,2,0.25,16,236,1970,1,365,23809576,10491.77,0,-99
97650,560485.52,5024724.79,13194,10268,2,0.25,16,236,1970,1,365,23809576,10491.77,0,-99
97650,560524.27,5024680.94,13195,10268,2,0.25,16,236,1970,1,365,23809576,10491.77,0,-99
97650,560524.27,5024680.94,13196,10268,2,0.25,16,236,1970,1,365,23809576,10491.77,0,-99
96837,491776.92,4849459,13197,10105,2,0.02,16,237,1970,1,365,23759850,2582.83,0,-99
97918,501931.97,4868596.27,13198,10314,2,0.18,16,237,1970,1,365,23759228,2742.88,0,-99
92892,494094.29,5051403.93,13199,9191,2,0.72,16,238,1970,1,365,23805552,3410.84,0,-99
95845,548817.49,5003405.29,13200,9873,2,0.025,16,238,1970,1,365,23801276,3612.7,0,-99
97029,481005.98,4881943.8,13201,10139,4,0.11,16,244,1970,60,304,23765997,3554.49,0,-99
105055,517803.46,4866574.3,13202,11626,4,0.02,16,245,1970,60,304,23752598,5900.9,0,-99
95394,525210.37,5011762.96,13203,9741,4,0.2,16,247,1970,60,304,23791869,2571.1,0,-99
96082,465141.01,4959422.49,13204,9937,2,0.01,16,251,1970,1,365,23764197,857.35,0,-99
96082,465141.01,4959422.49,13205,9937,2,0.01,16,251,1970,1,365,23764197,857.35,0,-99
97199,502568.18,5054016.78,13206,10173,2,0.02,16,251,1970,1,365,23805524,2782.98,0,-99
97199,502568.18,5054016.78,13207,10173,2,0.02,16,251,1970,1,365,23805524,2782.98,0,-99
99614,479671.35,5052359.6,13208,10702,2,0.01,16,251,1970,1,365,23805064,2856.85,0,-99
95752,490323.86,4883860.27,13209,9827,4,0.62,16,260,1970,60,304,23765409,2870.98,0,-99
95861,485123.9,4903029.15,13212,9876,4,0.41,16,261,1970,60,304,23763337,4306.26,0,-99
95861,485445.45,4902856.96,13211,9876,4,0.45,16,261,1970,60,304,23763337,4306.26,0,-99
95861,485776.81,4902232.67,13213,9876,4,0.41,16,261,1970,60,304,23763337,4306.26,0,-99
95861,485783.48,4901860.33,13210,9876,4,0.32,16,261,1970,60,304,23763337,4306.26,0,-99
95861,485988.76,4901844.93,13214,9876,4,0.09,16,261,1970,60,304,23763337,4306.26,0,-99
99847,485442.84,5044985.19,13215,10771,2,0.08,16,264,1970,1,365,23805054,4765.92,0,-99
99847,485442.84,5044985.19,13216,10771,2,0.08,16,264,1970,1,365,23805054,4765.92,0,-99
95191,523862.69,4999668.68,13217,9690,4,0.5,16,265,1970,60,304,23801266,4480.47,0,-99
96647,475834.77,4885284.3,13218,10069,2,0,16,268,1970,1,365,23763139,1924.35,0,-99
96647,476619.95,4909254.46,13219,10069,2,0,16,268,1970,1,365,23763073,8845.2,0,-99
94435,464917.11,4968515.22,13220,9535,2,0.01,16,271,1970,1,365,23762695,1043.88,0,-99
96492,499407.62,4870890.23,13223,10022,2,0.14,16,271,1970,1,365,23759226,6748.46,0,-99
96490,499205.29,4870917.88,13221,10021,4,0.09,16,271,1970,60,304,23759226,6748.46,0,-99
96490,499265.59,4871113.9,13222,10021,4,0.016,16,271,1970,60,304,23759226,6748.46,0,-99
100470,476906.54,4983720.77,13224,10920,2,0.02,16,272,1970,1,365,23797011,3620.64,0,-99
105867,491905.26,4950709.61,13225,11713,4,0.32,16,272,1970,60,304,23764457,3102.84,0,-99
95243,472781.2,4971492.39,13227,9702,2,0.02,16,273,1970,1,365,23791345,1175.84,0,-99
95243,472810.36,4971500.32,13226,9702,2,0.02,16,273,1970,1,365,23791345,1175.84,0,-99
